"Temp","V:0","V:1","V:2","Pres","AsH3","GaMe3","CH4","H2","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
631.24,-6.5398,-8.4665,-19.296,0.019957,0.11444,0.0027828,0.00090857,0.88187,7057,7057,-3.9716,2.293,-0.28798
615.78,-5.6234,-8.2332,-18.703,0.02241,0.11814,0.0030765,0.00087356,0.87791,3231,3231,-4.3094,1.5685,0
631.25,-4.9698,-9.4742,-19.295,0.019957,0.11444,0.0027829,0.00090858,0.88187,7058,7058,-4.3094,1.5685,-0.28798
615.79,-4.1075,-9.0842,-18.702,0.022409,0.11814,0.0030765,0.00087357,0.87791,3232,3232,-4.5163,0.79635,0
631.25,-3.2488,-10.193,-19.294,0.019957,0.11444,0.0027829,0.0009086,0.88187,7059,7059,-4.5163,0.79635,-0.28798
615.79,-2.4676,-9.6585,-18.702,0.022409,0.11814,0.0030765,0.00087358,0.87791,3233,3233,-4.586,4.996e-14,0
631.25,-1.4295,-10.602,-19.294,0.019957,0.11444,0.0027829,0.00090861,0.88187,7060,7060,-4.586,4.9794e-14,-0.28798
615.79,-0.7532,-9.9392,-18.702,0.02241,0.11814,0.0030765,0.00087358,0.87791,3234,3234,-4.5163,-0.79635,0
631.25,0.43301,-10.688,-19.294,0.019957,0.11444,0.0027829,0.0009086,0.88187,7061,7061,-4.5163,-0.79635,-0.28798
615.79,0.98302,-9.9185,-18.703,0.02241,0.11814,0.0030765,0.00087357,0.87791,3235,3235,-4.3094,-1.5685,0
631.25,2.2819,-10.45,-19.295,0.019957,0.11444,0.0027829,0.00090859,0.88187,7062,7062,-4.3094,-1.5685,-0.28798
615.78,2.6892,-9.5983,-18.705,0.02241,0.11814,0.0030766,0.00087355,0.87791,3236,3236,-3.9716,-2.293,0
631.24,4.0615,-9.8958,-19.296,0.019957,0.11444,0.002783,0.00090858,0.88187,7063,7063,-3.9716,-2.293,-0.28798
615.78,4.3155,-8.9877,-18.705,0.02241,0.11814,0.0030766,0.00087354,0.87791,3237,3237,-3.5131,-2.9478,0
631.24,5.7187,-9.0415,-19.296,0.019957,0.11444,0.002783,0.00090857,0.88187,7064,7064,-3.5131,-2.9478,-0.28798
615.78,5.8128,-8.1026,-18.704,0.02241,0.11814,0.0030765,0.00087355,0.87791,3238,3238,-2.9478,-3.5131,0
631.24,7.2033,-7.9118,-19.296,0.019957,0.11444,0.0027829,0.00090858,0.88187,7065,7065,-2.9478,-3.5131,-0.28798
615.78,7.133,-6.9695,-18.703,0.022409,0.11814,0.0030764,0.00087358,0.87791,3239,3239,-2.293,-3.9716,0
631.24,8.4686,-6.5406,-19.294,0.019957,0.11444,0.0027828,0.0009086,0.88187,7066,7066,-2.293,-3.9716,-0.28798
615.79,8.2351,-5.6239,-18.701,0.022409,0.11813,0.0030763,0.00087361,0.87792,3240,3240,-1.5685,-4.3094,0
631.25,9.4757,-4.9703,-19.293,0.019956,0.11444,0.0027827,0.00090863,0.88187,7067,7067,-1.5685,-4.3094,-0.28798
293.15,0,0,0,0.017634,0.1794,0.0057112,0.001077,0.81381,6567,6567,0,5.75,-0.61915
409.85,-3.847,0.19064,-16.296,0.017719,0.14997,0.0045772,0.00097234,0.84448,6686,6686,0,5.362,-0.61915
409.85,-3.8209,-0.48015,-16.297,0.017719,0.14997,0.0045772,0.00097234,0.84448,7068,7068,-0.9311,5.2805,-0.61915
293.15,0,0,0,0.017634,0.1794,0.0057111,0.001077,0.81381,6967,6967,-0.99848,5.6626,-0.61915
409.85,-3.6789,-1.1362,-16.297,0.017719,0.14997,0.0045772,0.00097232,0.84448,7069,7069,-1.8339,5.0386,-0.61915
293.15,0,0,0,0.017634,0.1794,0.0057111,0.001077,0.81381,6969,6969,-1.9666,5.4032,-0.61915
409.85,-3.4256,-1.7576,-16.298,0.017719,0.14997,0.0045772,0.00097229,0.84448,7070,7070,-2.681,4.6436,-0.61915
293.15,0,0,0,0.017635,0.1794,0.0057112,0.001077,0.81381,6971,6971,-2.875,4.9796,-0.61915
409.85,-3.0686,-2.326,-16.299,0.01772,0.14997,0.0045774,0.00097226,0.84448,7071,7071,-3.4466,4.1075,-0.61915
293.15,0,0,0,0.017635,0.1794,0.0057113,0.0010769,0.81381,6973,6973,-3.696,4.4048,-0.61915
409.85,-2.6186,-2.824,-16.299,0.01772,0.14997,0.0045775,0.00097224,0.84448,7072,7072,-4.1075,3.4466,-0.61915
293.15,0,0,0,0.017635,0.1794,0.0057115,0.0010769,0.81381,6975,6975,-4.4048,3.696,-0.61915
409.85,-2.0887,-3.2365,-16.299,0.01772,0.14997,0.0045777,0.00097223,0.84448,7073,7073,-4.6436,2.681,-0.61915
293.15,0,0,0,0.017635,0.1794,0.0057117,0.0010769,0.81381,6977,6977,-4.9796,2.875,-0.61915
409.85,-1.495,-3.5503,-16.298,0.01772,0.14998,0.0045778,0.00097224,0.84447,7074,7074,-5.0386,1.8339,-0.61915
293.15,0,0,0,0.017635,0.1794,0.0057118,0.0010769,0.81381,6979,6979,-5.4032,1.9666,-0.61915
409.85,-0.85579,-3.7557,-16.298,0.017719,0.14998,0.0045778,0.00097225,0.84447,7075,7075,-5.2805,0.9311,-0.61915
293.15,0,0,0,0.017635,0.17941,0.0057119,0.0010769,0.81381,6981,6981,-5.6626,0.99848,-0.61915
409.85,-0.19063,-3.8468,-16.297,0.017719,0.14998,0.0045778,0.00097226,0.84447,7076,7076,-5.362,5.3943e-14,-0.61915
293.15,0,0,0,0.017635,0.17941,0.0057119,0.0010769,0.81381,6983,6983,-5.75,4.3521e-14,-0.61915
409.85,0.48019,-3.821,-16.298,0.017719,0.14998,0.0045778,0.00097225,0.84447,7077,7077,-5.2805,-0.9311,-0.61915
293.15,0,0,0,0.017635,0.17941,0.0057119,0.0010769,0.81381,6985,6985,-5.6626,-0.99848,-0.61915
409.85,1.1363,-3.6794,-16.298,0.01772,0.14998,0.0045779,0.00097224,0.84447,7078,7078,-5.0386,-1.8339,-0.61915
293.15,0,0,0,0.017635,0.1794,0.0057119,0.0010769,0.81381,6987,6987,-5.4032,-1.9666,-0.61915
409.85,1.7581,-3.4265,-16.299,0.01772,0.14998,0.0045779,0.00097223,0.84447,7079,7079,-4.6436,-2.681,-0.61915
293.15,0,0,0,0.017635,0.1794,0.0057119,0.0010769,0.81381,6989,6989,-4.9796,-2.875,-0.61915
409.85,2.3269,-3.0697,-16.299,0.01772,0.14998,0.0045779,0.00097223,0.84447,7080,7080,-4.1075,-3.4466,-0.61915
293.15,0,0,0,0.017635,0.1794,0.0057119,0.0010769,0.81381,6991,6991,-4.4048,-3.696,-0.61915
409.85,2.8252,-2.6195,-16.299,0.01772,0.14998,0.0045778,0.00097224,0.84447,7081,7081,-3.4466,-4.1075,-0.61915
293.15,0,0,0,0.017635,0.1794,0.0057118,0.0010769,0.81381,6993,6993,-3.696,-4.4048,-0.61915
409.85,3.2375,-2.0893,-16.298,0.017719,0.14998,0.0045777,0.00097226,0.84447,7082,7082,-2.681,-4.6436,-0.61915
293.15,0,0,0,0.017635,0.1794,0.0057117,0.0010769,0.81381,6995,6995,-2.875,-4.9796,-0.61915
409.85,3.551,-1.4953,-16.297,0.017719,0.14997,0.0045775,0.0009723,0.84448,7083,7083,-1.8339,-5.0386,-0.61915
293.15,0,0,0,0.017634,0.1794,0.0057115,0.001077,0.81381,6997,6997,-1.9666,-5.4032,-0.61915
409.85,3.7562,-0.85589,-16.297,0.017719,0.14997,0.0045773,0.00097232,0.84448,7084,7084,-0.9311,-5.2805,-0.61915
293.15,0,0,0,0.017634,0.1794,0.0057113,0.001077,0.81381,6999,6999,-0.99848,-5.6626,-0.61915
409.85,3.847,-0.19064,-16.296,0.017719,0.14997,0.0045772,0.00097234,0.84448,6575,6575,0,-5.362,-0.61915
293.15,0,0,0,0.017634,0.1794,0.0057112,0.001077,0.81381,6558,6558,0,-5.75,-0.61915
519.33,-7.498,0.26848,-21.122,0.017667,0.12893,0.0035593,0.00093258,0.86658,6687,6687,0,4.974,-0.61915
519.33,-7.4297,-1.0374,-21.122,0.017667,0.12893,0.0035592,0.00093258,0.86658,7085,7085,-0.86373,4.8984,-0.61915
519.33,7.3385,-1.5666,-21.122,0.017667,0.12893,0.0035594,0.00093257,0.86658,7086,7086,-0.86373,-4.8984,-0.61915
519.33,7.498,-0.26848,-21.122,0.017667,0.12893,0.0035593,0.00093258,0.86658,6574,6574,0,-4.974,-0.61915
634.81,-11.336,0.28083,-19.084,0.017539,0.11166,0.0025647,0.00093652,0.88484,6688,6688,0,4.586,-0.61915
634.81,-11.211,-1.6917,-19.084,0.017539,0.11166,0.0025647,0.00093652,0.88484,7087,7087,-0.79635,4.5163,-0.61915
634.81,11.116,-2.2451,-19.084,0.017539,0.11166,0.0025648,0.00093651,0.88484,7088,7088,-0.79635,-4.5163,-0.61915
634.81,11.336,-0.28083,-19.084,0.017539,0.11166,0.0025647,0.00093652,0.88484,6573,6573,0,-4.586,-0.61915
767.13,-15.519,0.093649,-11.76,0.017407,0.096523,0.0015848,0.00097528,0.90092,6689,6689,0,4.198,-0.61915
767.13,-15.299,-2.6026,-11.76,0.017407,0.096522,0.0015848,0.00097528,0.90092,7089,7089,-0.72898,4.1342,-0.61915
767.13,15.268,-2.7872,-11.76,0.017407,0.096523,0.0015849,0.00097528,0.90092,7090,7090,-0.72898,-4.1342,-0.61915
767.13,15.519,-0.093649,-11.76,0.017407,0.096523,0.0015848,0.00097528,0.90092,6572,6572,0,-4.198,-0.61915
913.15,-19.949,0,6.0993e-24,0.017127,0.084227,0.0005539,0.0010808,0.91414,6564,6564,0,3.81,-0.61915
913.15,-19.646,-3.4641,6.0993e-24,0.017127,0.084226,0.00055389,0.0010808,0.91414,6915,6915,-0.6616,3.7521,-0.61915
913.15,-18.746,-6.823,6.0993e-24,0.017127,0.084226,0.00055389,0.0010808,0.91414,6917,6917,-1.3031,3.5802,-0.61915
767.13,-14.614,-5.2196,-11.76,0.017407,0.096522,0.0015848,0.00097527,0.90092,7091,7091,-1.4358,3.9448,-0.61915
913.15,-17.276,-9.9746,6.0993e-24,0.017127,0.084225,0.0005539,0.0010808,0.91414,6919,6919,-1.905,3.2996,-0.61915
767.13,-13.486,-7.678,-11.761,0.017407,0.096522,0.0015848,0.00097525,0.90092,7092,7092,-2.099,3.6356,-0.61915
913.15,-15.282,-12.823,6.0993e-24,0.017127,0.084225,0.00055392,0.0010808,0.91414,6921,6921,-2.449,2.9186,-0.61915
767.13,-11.948,-9.9033,-11.761,0.017407,0.096522,0.0015848,0.00097523,0.90092,7093,7093,-2.6984,3.2159,-0.61915
913.15,-12.823,-15.282,6.0993e-24,0.017127,0.084226,0.00055394,0.0010808,0.91414,6923,6923,-2.9186,2.449,-0.61915
767.13,-10.047,-11.828,-11.761,0.017407,0.096522,0.0015849,0.00097522,0.90092,7094,7094,-3.2159,2.6984,-0.61915
913.15,-9.9746,-17.276,6.0993e-24,0.017127,0.084227,0.00055395,0.0010808,0.91414,6925,6925,-3.2996,1.905,-0.61915
767.13,-7.8407,-13.393,-11.761,0.017408,0.096523,0.001585,0.00097522,0.90092,7095,7095,-3.6356,2.099,-0.61915
913.15,-6.823,-18.746,6.0993e-24,0.017127,0.084227,0.00055397,0.0010808,0.91414,6927,6927,-3.5802,1.3031,-0.61915
767.13,-5.3959,-14.552,-11.761,0.017408,0.096524,0.001585,0.00097524,0.90092,7096,7096,-3.9448,1.4358,-0.61915
913.15,-3.4641,-19.646,6.0993e-24,0.017128,0.084228,0.00055397,0.0010808,0.91414,6929,6929,-3.7521,0.6616,-0.61915
767.13,-2.7871,-15.267,-11.761,0.017408,0.096525,0.001585,0.00097525,0.90092,7097,7097,-4.1342,0.72898,-0.61915
913.15,1.5114e-13,-19.949,6.0993e-24,0.017128,0.084229,0.00055397,0.0010808,0.91414,6931,6931,-3.81,-2.8866e-14,-0.61915
767.13,-0.093625,-15.519,-11.761,0.017408,0.096525,0.001585,0.00097525,0.90091,7098,7098,-4.198,-1.4017e-14,-0.61915
913.15,3.4641,-19.646,6.0993e-24,0.017128,0.084229,0.00055397,0.0010808,0.91414,6933,6933,-3.7521,-0.6616,-0.61915
767.13,2.6026,-15.299,-11.761,0.017408,0.096525,0.001585,0.00097526,0.90091,7099,7099,-4.1342,-0.72898,-0.61915
913.15,6.823,-18.746,6.0993e-24,0.017128,0.084228,0.00055398,0.0010808,0.91414,6935,6935,-3.5802,-1.3031,-0.61915
767.13,5.2198,-14.615,-11.761,0.017408,0.096525,0.001585,0.00097525,0.90091,7100,7100,-3.9448,-1.4358,-0.61915
913.15,9.9746,-17.276,6.0993e-24,0.017127,0.084228,0.00055398,0.0010808,0.91414,6937,6937,-3.2996,-1.905,-0.61915
767.13,7.6784,-13.487,-11.762,0.017408,0.096524,0.001585,0.00097524,0.90092,7101,7101,-3.6356,-2.099,-0.61915
913.15,12.823,-15.282,6.0993e-24,0.017127,0.084227,0.00055399,0.0010808,0.91414,6939,6939,-2.9186,-2.449,-0.61915
767.13,9.9041,-11.949,-11.762,0.017408,0.096524,0.001585,0.00097523,0.90092,7102,7102,-3.2159,-2.6984,-0.61915
913.15,15.282,-12.823,6.0993e-24,0.017127,0.084227,0.00055398,0.0010808,0.91414,6941,6941,-2.449,-2.9186,-0.61915
767.13,11.829,-10.048,-11.761,0.017407,0.096524,0.001585,0.00097524,0.90092,7103,7103,-2.6984,-3.2159,-0.61915
913.15,17.276,-9.9746,6.0993e-24,0.017127,0.084227,0.00055396,0.0010808,0.91414,6943,6943,-1.905,-3.2996,-0.61915
767.13,13.394,-7.8412,-11.761,0.017407,0.096524,0.001585,0.00097525,0.90092,7104,7104,-2.099,-3.6356,-0.61915
913.15,18.746,-6.823,6.0993e-24,0.017127,0.084227,0.00055394,0.0010808,0.91414,6945,6945,-1.3031,-3.5802,-0.61915
767.13,14.552,-5.3962,-11.76,0.017407,0.096523,0.0015849,0.00097526,0.90092,7105,7105,-1.4358,-3.9448,-0.61915
913.15,19.646,-3.4641,6.0993e-24,0.017127,0.084227,0.00055392,0.0010808,0.91414,6947,6947,-0.6616,-3.7521,-0.61915
913.15,19.949,0,6.0993e-24,0.017127,0.084227,0.0005539,0.0010808,0.91414,6560,6560,0,-3.81,-0.61915
519.32,-7.1358,-2.3116,-21.123,0.017667,0.12893,0.0035592,0.00093256,0.86658,7106,7106,-1.7012,4.674,-0.61915
519.32,-6.6258,-3.5154,-21.124,0.017668,0.12893,0.0035593,0.00093254,0.86658,7107,7107,-2.487,4.3076,-0.61915
519.32,-5.915,-4.6128,-21.125,0.017668,0.12893,0.0035594,0.00093251,0.86658,7108,7108,-3.1972,3.8103,-0.61915
519.32,-5.0248,-5.5706,-21.126,0.017668,0.12893,0.0035595,0.00093249,0.86658,7109,7109,-3.8103,3.1972,-0.61915
519.32,-3.9816,-6.3594,-21.125,0.017668,0.12893,0.0035597,0.00093249,0.86658,7110,7110,-4.3076,2.487,-0.61915
519.32,-2.8169,-6.9546,-21.124,0.017668,0.12893,0.0035597,0.00093249,0.86658,7111,7111,-4.674,1.7012,-0.61915
519.32,-1.5664,-7.3378,-21.124,0.017668,0.12893,0.0035598,0.0009325,0.86658,7112,7112,-4.8984,0.86373,-0.61915
519.33,-0.26844,-7.4977,-21.124,0.017668,0.12893,0.0035598,0.00093251,0.86658,7113,7113,-4.974,6.2117e-14,-0.61915
519.33,1.0375,-7.4298,-21.124,0.017668,0.12893,0.0035598,0.00093251,0.86658,7114,7114,-4.8984,-0.86373,-0.61915
519.32,2.3118,-7.1365,-21.125,0.017668,0.12893,0.0035598,0.0009325,0.86658,7115,7115,-4.674,-1.7012,-0.61915
519.32,3.5161,-6.6271,-21.126,0.017668,0.12893,0.0035598,0.00093249,0.86658,7116,7116,-4.3076,-2.487,-0.61915
519.32,4.6141,-5.9167,-21.126,0.017668,0.12893,0.0035598,0.00093248,0.86658,7117,7117,-3.8103,-3.1972,-0.61915
519.32,5.5723,-5.0262,-21.125,0.017668,0.12893,0.0035597,0.00093249,0.86658,7118,7118,-3.1972,-3.8103,-0.61915
519.32,6.3609,-3.9824,-21.124,0.017667,0.12893,0.0035596,0.00093251,0.86658,7119,7119,-2.487,-4.3076,-0.61915
519.32,6.9557,-2.8173,-21.123,0.017667,0.12893,0.0035595,0.00093254,0.86658,7120,7120,-1.7012,-4.674,-0.61915
634.81,-10.746,-3.6126,-19.085,0.017539,0.11166,0.0025647,0.0009365,0.88484,7121,7121,-1.5685,4.3094,-0.61915
634.81,-9.9556,-5.4237,-19.086,0.017539,0.11166,0.0025647,0.00093648,0.88484,7122,7122,-2.293,3.9716,-0.61915
634.8,-8.8629,-7.0702,-19.087,0.017539,0.11166,0.0025648,0.00093646,0.88484,7123,7123,-2.9478,3.5131,-0.61915
634.8,-7.5011,-8.5025,-19.087,0.017539,0.11166,0.0025649,0.00093644,0.88484,7124,7124,-3.5131,2.9478,-0.61915
634.8,-5.9111,-9.6766,-19.087,0.017539,0.11166,0.002565,0.00093644,0.88484,7125,7125,-3.9716,2.293,-0.61915
634.81,-4.141,-10.556,-19.086,0.017539,0.11166,0.002565,0.00093645,0.88484,7126,7126,-4.3094,1.5685,-0.61915
634.81,-2.245,-11.115,-19.085,0.017539,0.11166,0.0025651,0.00093646,0.88483,7127,7127,-4.5163,0.79635,-0.61915
634.81,-0.28079,-11.335,-19.085,0.017539,0.11166,0.002565,0.00093647,0.88483,7128,7128,-4.586,4.946e-14,-0.61915
634.81,1.6918,-11.211,-19.086,0.017539,0.11166,0.0025651,0.00093647,0.88483,7129,7129,-4.5163,-0.79635,-0.61915
634.81,3.6128,-10.747,-19.086,0.017539,0.11166,0.0025651,0.00093646,0.88483,7130,7130,-4.3094,-1.5685,-0.61915
634.81,5.4243,-9.9569,-19.087,0.01754,0.11166,0.0025651,0.00093645,0.88484,7131,7131,-3.9716,-2.293,-0.61915
634.8,7.0714,-8.8645,-19.087,0.017539,0.11166,0.0025651,0.00093644,0.88484,7132,7132,-3.5131,-2.9478,-0.61915
634.8,8.5041,-7.5024,-19.087,0.017539,0.11166,0.0025651,0.00093645,0.88484,7133,7133,-2.9478,-3.5131,-0.61915
634.81,9.6781,-5.9119,-19.086,0.017539,0.11166,0.002565,0.00093647,0.88484,7134,7134,-2.293,-3.9716,-0.61915
634.81,10.558,-4.1414,-19.085,0.017539,0.11166,0.0025649,0.00093649,0.88484,7135,7135,-1.5685,-4.3094,-0.61915
293.15,0,0,0,0.014978,0.1759,0.0053484,0.0011231,0.81763,6565,6565,0,5.75,-1
405.27,-4.0558,-0.1559,-15.357,0.015016,0.14767,0.0043022,0.0010145,0.84701,6685,6685,0,5.362,-1
405.27,-3.9666,-0.85773,-15.357,0.015016,0.14767,0.0043021,0.0010145,0.84701,7136,7136,-0.9311,5.2805,-1
293.15,0,0,0,0.014978,0.1759,0.0053484,0.0011231,0.81763,6965,6965,-0.99848,5.6626,-1
405.27,-3.757,-1.5334,-15.357,0.015016,0.14767,0.0043021,0.0010145,0.84701,7137,7137,-1.8339,5.0386,-1
293.15,0,0,0,0.014978,0.1759,0.0053484,0.001123,0.81763,6964,6964,-1.9666,5.4032,-1
405.27,-3.4335,-2.1625,-15.358,0.015016,0.14767,0.0043022,0.0010145,0.84701,7138,7138,-2.681,4.6436,-1
293.15,0,0,0,0.014979,0.1759,0.0053484,0.001123,0.81763,6963,6963,-2.875,4.9796,-1
405.27,-3.006,-2.726,-15.358,0.015016,0.14767,0.0043023,0.0010144,0.84701,7139,7139,-3.4466,4.1075,-1
293.15,0,0,0,0.014979,0.1759,0.0053486,0.001123,0.81763,6962,6962,-3.696,4.4048,-1
405.27,-2.4872,-3.207,-15.359,0.015016,0.14767,0.0043024,0.0010144,0.84701,7140,7140,-4.1075,3.4466,-1
293.15,0,0,0,0.014979,0.1759,0.0053487,0.001123,0.81763,6961,6961,-4.4048,3.696,-1
405.27,-1.8928,-3.5905,-15.358,0.015016,0.14767,0.0043026,0.0010144,0.84701,7141,7141,-4.6436,2.681,-1
293.15,0,0,0,0.014979,0.1759,0.0053489,0.001123,0.81763,6960,6960,-4.9796,2.875,-1
405.27,-1.2407,-3.8648,-15.358,0.015016,0.14767,0.0043027,0.0010144,0.84701,7142,7142,-5.0386,1.8339,-1
293.15,0,0,0,0.014979,0.1759,0.005349,0.001123,0.81762,6959,6959,-5.4032,1.9666,-1
405.27,-0.55072,-4.0214,-15.358,0.015016,0.14768,0.0043027,0.0010144,0.84701,7143,7143,-5.2805,0.9311,-1
293.15,0,0,0,0.014979,0.1759,0.0053491,0.001123,0.81762,6958,6958,-5.6626,0.99848,-1
405.27,0.15594,-4.0557,-15.357,0.015016,0.14768,0.0043027,0.0010144,0.84701,7144,7144,-5.362,5.361e-14,-1
293.15,0,0,0,0.014979,0.17591,0.0053491,0.001123,0.81762,6957,6957,-5.75,4.341e-14,-1
405.27,0.85779,-3.9667,-15.358,0.015016,0.14768,0.0043027,0.0010144,0.84701,7145,7145,-5.2805,-0.9311,-1
293.15,0,0,0,0.014979,0.17591,0.0053491,0.001123,0.81762,6956,6956,-5.6626,-0.99848,-1
405.27,1.5336,-3.7574,-15.358,0.015016,0.14768,0.0043028,0.0010144,0.84701,7146,7146,-5.0386,-1.8339,-1
293.15,0,0,0,0.014979,0.1759,0.0053491,0.001123,0.81762,6955,6955,-5.4032,-1.9666,-1
405.27,2.1629,-3.4342,-15.359,0.015016,0.14767,0.0043028,0.0010144,0.84701,7147,7147,-4.6436,-2.681,-1
293.15,0,0,0,0.014979,0.1759,0.0053491,0.0011229,0.81762,6954,6954,-4.9796,-2.875,-1
405.27,2.7267,-3.0068,-15.359,0.015016,0.14767,0.0043028,0.0010144,0.84701,7148,7148,-4.1075,-3.4466,-1
293.15,0,0,0,0.014979,0.1759,0.0053491,0.0011229,0.81762,6953,6953,-4.4048,-3.696,-1
405.27,3.2078,-2.4879,-15.358,0.015016,0.14767,0.0043027,0.0010144,0.84701,7149,7149,-3.4466,-4.1075,-1
293.15,0,0,0,0.014979,0.1759,0.005349,0.001123,0.81762,6952,6952,-3.696,-4.4048,-1
405.27,3.5913,-1.8933,-15.358,0.015016,0.14767,0.0043026,0.0010144,0.84701,7150,7150,-2.681,-4.6436,-1
293.15,0,0,0,0.014979,0.1759,0.0053489,0.001123,0.81763,6951,6951,-2.875,-4.9796,-1
405.27,3.8654,-1.2409,-15.357,0.015016,0.14767,0.0043025,0.0010144,0.84701,7151,7151,-1.8339,-5.0386,-1
293.15,0,0,0,0.014978,0.1759,0.0053487,0.001123,0.81763,6950,6950,-1.9666,-5.4032,-1
405.27,4.0218,-0.55083,-15.357,0.015016,0.14767,0.0043023,0.0010145,0.84701,7152,7152,-0.9311,-5.2805,-1
293.15,0,0,0,0.014978,0.1759,0.0053486,0.001123,0.81763,6949,6949,-0.99848,-5.6626,-1
405.27,4.0558,0.1559,-15.356,0.015016,0.14767,0.0043022,0.0010145,0.84701,6568,6568,0,-5.362,-1
293.15,0,0,0,0.014978,0.1759,0.0053484,0.0011231,0.81763,6556,6556,0,-5.75,-1
509.78,-7.8704,-0.52725,-20.104,0.014819,0.12719,0.0033575,0.00096622,0.86848,6684,6684,0,4.974,-1
509.78,-7.6585,-1.8858,-20.104,0.01482,0.12719,0.0033574,0.00096622,0.86848,7153,7153,-0.86373,4.8984,-1
509.78,7.8431,-0.84752,-20.104,0.014819,0.12719,0.0033575,0.0009662,0.86848,7154,7154,-0.86373,-4.8984,-1
509.78,7.8704,0.52725,-20.104,0.014819,0.12719,0.0033575,0.00096622,0.86848,6569,6569,0,-4.974,-1
617.64,-11.756,-0.71529,-18.003,0.014466,0.11068,0.0024678,0.00095616,0.88589,6683,6683,0,4.586,-1
617.64,-11.453,-2.7458,-18.004,0.014466,0.11068,0.0024677,0.00095616,0.88589,7155,7155,-0.79635,4.5163,-1
617.64,11.702,-1.3371,-18.004,0.014466,0.11068,0.0024678,0.00095615,0.88589,7156,7156,-0.79635,-4.5163,-1
617.64,11.756,0.71529,-18.003,0.014466,0.11068,0.0024678,0.00095616,0.88589,6570,6570,0,-4.586,-1
741.28,-15.82,-0.57315,-10.82,0.014206,0.096175,0.0016396,0.0009672,0.90122,6682,6682,0,4.198,-1
741.28,-15.479,-3.3114,-10.821,0.014206,0.096175,0.0016396,0.0009672,0.90122,7157,7157,-0.72898,4.1342,-1
741.28,15.679,-2.1826,-10.821,0.014206,0.096175,0.0016396,0.00096719,0.90122,7158,7158,-0.72898,-4.1342,-1
741.28,15.82,0.57315,-10.82,0.014206,0.096175,0.0016396,0.0009672,0.90122,6571,6571,0,-4.198,-1
913.15,-19.949,0,6.0993e-24,0.0142,0.080478,0.00087208,0.00096323,0.91769,6562,6562,0,3.81,-1
913.15,-19.646,-3.4641,6.0993e-24,0.0142,0.080478,0.00087206,0.00096323,0.91769,6898,6898,-0.6616,3.7521,-1
913.15,-18.746,-6.823,6.0993e-24,0.0142,0.080477,0.00087206,0.00096322,0.91769,6899,6899,-1.3031,3.5802,-1
741.28,-14.669,-5.949,-10.821,0.014206,0.096174,0.0016396,0.00096719,0.90122,7159,7159,-1.4358,3.9448,-1
913.15,-17.276,-9.9746,6.0993e-24,0.0142,0.080477,0.00087207,0.00096321,0.91769,6900,6900,-1.905,3.2996,-1
741.28,-13.413,-8.4059,-10.821,0.014206,0.096174,0.0016396,0.00096717,0.90122,7160,7160,-2.099,3.6356,-1
913.15,-15.282,-12.823,6.0993e-24,0.014201,0.080477,0.00087208,0.00096319,0.91769,6901,6901,-2.449,2.9186,-1
741.28,-11.749,-10.607,-10.821,0.014206,0.096174,0.0016396,0.00096716,0.90122,7161,7161,-2.6984,3.2159,-1
913.15,-12.823,-15.282,6.0993e-24,0.014201,0.080477,0.00087211,0.00096319,0.91769,6902,6902,-2.9186,2.449,-1
741.28,-9.7292,-12.487,-10.822,0.014206,0.096174,0.0016396,0.00096715,0.90122,7162,7162,-3.2159,2.6984,-1
913.15,-9.9746,-17.276,6.0993e-24,0.014201,0.080478,0.00087214,0.00096319,0.91769,6903,6903,-3.2996,1.905,-1
741.28,-7.4133,-13.987,-10.822,0.014206,0.096175,0.0016397,0.00096715,0.90122,7163,7163,-3.6356,2.099,-1
913.15,-6.823,-18.746,6.0993e-24,0.014201,0.080478,0.00087216,0.0009632,0.91769,6904,6904,-3.5802,1.3031,-1
741.28,-4.8719,-15.062,-10.821,0.014206,0.096176,0.0016397,0.00096716,0.90122,7164,7164,-3.9448,1.4358,-1
913.15,-3.4641,-19.646,6.0993e-24,0.014201,0.080479,0.00087217,0.00096321,0.91769,6905,6905,-3.7521,0.6616,-1
741.28,-2.1825,-15.679,-10.821,0.014206,0.096176,0.0016398,0.00096717,0.90122,7165,7165,-4.1342,0.72898,-1
913.15,1.5061e-13,-19.949,6.0993e-24,0.014201,0.08048,0.00087218,0.00096322,0.91769,6906,6906,-3.81,-2.8764e-14,-1
741.28,0.57322,-15.819,-10.821,0.014206,0.096177,0.0016398,0.00096717,0.90122,7166,7166,-4.198,-1.367e-14,-1
913.15,3.4641,-19.646,6.0993e-24,0.014201,0.08048,0.00087218,0.00096322,0.91769,6907,6907,-3.7521,-0.6616,-1
741.28,3.3115,-15.479,-10.821,0.014206,0.096177,0.0016398,0.00096717,0.90122,7167,7167,-4.1342,-0.72898,-1
913.15,6.823,-18.746,6.0993e-24,0.014201,0.080479,0.00087218,0.00096321,0.91769,6908,6908,-3.5802,-1.3031,-1
741.28,5.9492,-14.669,-10.822,0.014206,0.096177,0.0016398,0.00096717,0.90122,7168,7168,-3.9448,-1.4358,-1
913.15,9.9746,-17.276,6.0993e-24,0.014201,0.080479,0.00087219,0.00096321,0.91769,6909,6909,-3.2996,-1.905,-1
